Type,Millis,Data1,Data2,Data3,Data4,Data5,Data6
GPS,369006,59.338539,18.060891,0.00,8.80,6
GPS,369504,59.338539,18.060891,0.00,8.82,6
GPS,370002,59.338539,18.060891,0.00,8.82,6
GPS,370510,59.338539,18.060891,0.00,8.82,6
IMU,358030,174,981,6,-6,-4,0
IMU,358040,175,981,4,-6,-4,0
IMU,358049,175,980,6,-6,-4,0
IMU,358059,173,980,6,-6,-4,0
IMU,358069,174,982,5,-6,-4,0
IMU,358079,175,982,8,-6,-4,0
IMU,358088,175,981,5,-6,-4,0
IMU,358098,176,982,9,-6,-4,0
IMU,358108,174,983,7,-6,-4,0
IMU,358118,176,980,6,-6,-4,0
IMU,358127,177,980,2,-6,-4,0
IMU,358137,177,982,7,-6,-4,0
IMU,358147,176,982,6,-6,-4,0
IMU,358157,176,981,4,-6,-4,0
IMU,358166,176,983,6,-6,-4,0
IMU,358176,175,984,4,-6,-4,0
IMU,358186,175,983,5,-6,-4,0
IMU,358196,175,983,5,-6,-4,0
IMU,358206,174,983,5,-6,-4,0
IMU,358215,172,982,6,-6,-4,0
IMU,358225,173,982,5,-6,-4,0
IMU,358235,175,981,6,-6,-4,0
IMU,358245,176,981,3,-6,-4,0
IMU,358254,176,979,5,-6,-4,0
IMU,358264,174,980,6,-6,-4,0
IMU,358274,177,982,4,-6,-4,0
IMU,358284,176,981,6,-6,-4,0
IMU,358293,175,982,10,-6,-4,0
IMU,358303,175,981,9,-6,-4,0
IMU,358313,175,982,4,-6,-4,0
IMU,358323,174,980,2,-6,-4,0
IMU,358333,175,979,5,-6,-4,0
IMU,358342,175,981,5,-6,-4,0
IMU,358352,175,983,7,-6,-4,0
IMU,358362,175,984,4,-6,-4,0
IMU,358372,174,981,5,-6,-4,0
IMU,358381,174,983,5,-6,-4,0
IMU,358391,175,985,6,-6,-4,0
IMU,358401,173,983,7,-6,-4,0
IMU,358411,175,982,5,-6,-4,0
IMU,358420,173,981,4,-6,-4,0
IMU,358430,173,982,4,-6,-4,0
IMU,358440,175,981,6,-6,-4,0
IMU,358450,176,979,9,-6,-4,0
IMU,358459,175,982,8,-6,-4,0
IMU,358469,175,981,4,-6,-4,0
IMU,358479,174,981,5,-6,-4,0
IMU,358489,175,983,7,-6,-4,0
IMU,358499,176,983,6,-6,-4,0
IMU,358508,174,982,7,-6,-4,0
IMU,358518,175,981,6,-6,-4,0
IMU,358528,175,983,6,-6,-4,0
IMU,358538,176,983,5,-6,-4,0
IMU,358547,175,982,5,-6,-4,0
IMU,358558,175,981,6,-6,-4,0
IMU,358567,177,981,5,-6,-4,0
IMU,358578,175,982,8,-6,-4,0
IMU,358586,174,982,7,-6,-4,0
IMU,358596,174,983,6,-6,-4,0
IMU,358607,175,982,5,-6,-4,0
IMU,358616,175,983,5,-6,-4,0
IMU,358625,175,979,7,-6,-4,0
IMU,358636,175,982,5,-6,-4,0
IMU,358645,175,981,6,-6,-4,0
IMU,358655,175,983,4,-6,-4,0
IMU,358665,174,983,4,-6,-4,0
IMU,358674,174,984,5,-6,-4,0
IMU,358684,174,983,7,-6,-4,0
IMU,358694,175,983,6,-6,-4,0
IMU,358704,176,983,8,-6,-4,0
IMU,358713,174,983,7,-6,-4,0
IMU,358723,175,980,6,-6,-4,0
IMU,358733,174,983,6,-6,-4,0
IMU,358743,176,982,7,-6,-4,0
IMU,358752,174,981,4,-6,-4,0
IMU,358762,174,983,3,-6,-4,0
IMU,358772,175,984,7,-6,-4,0
IMU,358782,174,984,1,-6,-4,0
IMU,358791,174,982,5,-6,-4,0
IMU,358801,174,983,5,-6,-4,0
IMU,358811,175,984,8,-6,-4,0
IMU,358821,172,982,6,-6,-4,0
IMU,358831,173,981,6,-6,-4,0
IMU,358840,174,983,7,-6,-4,0
IMU,358850,175,982,5,-6,-4,0
IMU,358860,176,982,4,-6,-4,0
IMU,358870,176,983,5,-6,-4,0
IMU,358879,176,984,5,-6,-4,0
IMU,358889,175,984,5,-6,-4,0
IMU,358899,176,984,4,-6,-4,0
IMU,358909,175,983,4,-6,-4,0
IMU,358918,175,983,5,-6,-4,0
IMU,358928,177,982,8,-6,-4,0
IMU,358938,177,982,6,-6,-4,0
IMU,358948,175,978,6,-6,-4,0
IMU,358958,176,981,2,-6,-4,0
IMU,358967,175,981,4,-6,-4,0
IMU,358977,177,981,5,-6,-4,0
IMU,358987,177,980,5,-6,-4,0
IMU,358997,175,981,6,-6,-4,0
IMU,359006,174,981,6,-6,-4,0
IMU,359016,173,981,6,-6,-4,0
IMU,359026,175,982,4,-6,-4,0
IMU,359036,175,983,5,-6,-4,0
IMU,359045,173,982,6,-6,-4,0
IMU,359055,176,982,4,-6,-4,0
IMU,359065,175,981,5,-6,-4,0
IMU,359076,175,984,5,-6,-4,0
IMU,359084,175,982,6,-6,-4,0
IMU,359095,175,982,5,-6,-4,0
IMU,359104,176,982,4,-6,-4,0
IMU,359114,175,982,6,-6,-4,0
IMU,359124,175,982,8,-6,-4,0
IMU,359133,176,983,7,-6,-4,0
IMU,359143,178,983,6,-6,-4,0
IMU,359153,175,981,5,-6,-4,0
IMU,359163,175,981,7,-6,-4,0
IMU,359172,175,983,6,-6,-4,0
IMU,359182,175,982,8,-6,-4,0
IMU,359192,175,981,5,-6,-4,0
IMU,359202,175,981,4,-6,-4,0
IMU,359211,175,982,5,-6,-4,0
IMU,359221,175,982,4,-6,-4,0
IMU,359231,175,983,3,-6,-4,0
IMU,359241,176,982,4,-6,-4,0
IMU,359250,175,981,6,-6,-4,0
IMU,359260,176,983,3,-6,-4,0
IMU,359270,176,982,3,-6,-4,0
IMU,359280,178,983,5,-6,-4,0
IMU,359290,176,983,6,-6,-4,0
IMU,359299,176,983,4,-6,-4,0
IMU,359309,175,983,5,-6,-4,0
IMU,359319,175,982,6,-6,-4,0
IMU,359329,173,981,5,-6,-4,0
IMU,359338,175,983,4,-6,-4,0
IMU,359348,176,983,8,-6,-4,0
IMU,359358,176,982,7,-6,-4,0
IMU,359368,175,983,5,-6,-4,0
IMU,359377,175,983,5,-6,-4,0
IMU,359387,177,981,5,-6,-4,0
IMU,359397,175,980,6,-6,-4,0
IMU,359407,175,982,7,-6,-4,0
IMU,359416,175,982,5,-6,-4,0
IMU,359426,176,983,5,-6,-4,0
IMU,359436,177,982,6,-6,-4,0
IMU,359446,176,981,6,-6,-4,0
IMU,359456,175,981,4,-6,-4,0
IMU,359465,175,982,5,-6,-4,0
IMU,359475,176,983,5,-6,-4,0
IMU,359485,177,982,4,-6,-4,0
IMU,359495,175,982,4,-6,-4,0
IMU,359504,175,982,6,-6,-4,0
IMU,359514,174,981,6,-6,-4,0
IMU,359524,175,981,4,-6,-4,0
IMU,359534,173,982,5,-6,-4,0
IMU,359543,174,982,7,-6,-4,0
IMU,359553,176,981,6,-6,-4,0
IMU,359563,176,981,6,-6,-4,0
IMU,359573,175,980,5,-6,-4,0
IMU,359583,174,979,6,-6,-4,0
IMU,359592,174,981,5,-6,-4,0
IMU,359602,174,981,5,-6,-4,0
IMU,359612,175,981,6,-6,-4,0
IMU,359622,174,984,4,-6,-4,0
IMU,359631,175,981,5,-6,-4,0
IMU,359641,173,981,6,-6,-4,0
IMU,359651,174,982,5,-6,-4,0
IMU,359661,174,982,7,-6,-4,0
IMU,359670,175,981,8,-6,-4,0
IMU,359680,176,981,6,-6,-4,0
IMU,359690,175,981,5,-6,-4,0
IMU,359700,177,981,5,-6,-4,0
IMU,359709,175,982,6,-6,-4,0
IMU,359719,175,982,4,-6,-4,0
IMU,359729,173,983,7,-6,-4,0
IMU,359739,175,982,4,-6,-4,0
IMU,359749,176,984,4,-6,-4,0
IMU,359759,177,982,6,-6,-4,0
IMU,359768,175,980,5,-6,-4,0
IMU,359779,176,982,5,-6,-4,0
IMU,359789,175,984,5,-6,-4,0
IMU,359797,175,983,4,-6,-4,0
IMU,359808,176,983,5,-6,-4,0
IMU,359817,174,981,5,-6,-4,0
IMU,359827,172,982,5,-6,-4,0
IMU,359836,173,983,5,-6,-4,0
IMU,359846,175,982,5,-6,-4,0
IMU,359856,176,983,5,-6,-4,0
IMU,359867,176,983,5,-6,-4,0
IMU,359875,175,982,6,-6,-4,0
IMU,359885,174,981,3,-6,-4,0
IMU,359895,175,983,5,-6,-4,0
IMU,359905,174,983,6,-6,-4,0
IMU,359915,174,982,6,-6,-4,0
IMU,359924,173,982,7,-6,-4,0
IMU,359934,174,981,4,-6,-4,0
IMU,359944,174,982,4,-6,-4,0
IMU,359954,175,982,5,-6,-4,0
IMU,359963,173,983,6,-6,-4,0
IMU,359973,175,983,5,-6,-4,0
IMU,359983,174,983,5,-6,-4,0
IMU,359993,174,981,8,-6,-4,0
IMU,360002,175,982,9,-6,-4,0
IMU,360012,175,982,8,-6,-4,0
IMU,360022,176,985,7,-6,-4,0
IMU,360032,177,984,5,-6,-4,0
IMU,360041,175,983,5,-6,-4,0
IMU,360051,175,983,6,-6,-4,0
IMU,360061,175,983,8,-6,-4,0
IMU,360071,175,983,6,-6,-4,0
IMU,360081,175,983,5,-6,-4,0
IMU,360090,175,982,6,-6,-4,0
IMU,360100,176,982,8,-6,-4,0
IMU,360110,175,982,5,-6,-4,0
IMU,360120,173,983,4,-6,-4,0
IMU,360129,173,983,5,-6,-4,0
IMU,360139,174,981,4,-6,-4,0
IMU,360149,174,981,6,-6,-4,0
IMU,360159,176,984,5,-6,-4,0
IMU,360168,175,983,6,-6,-4,0
IMU,360178,176,982,7,-6,-4,0
IMU,360188,173,982,8,-6,-4,0
IMU,360198,176,983,7,-6,-4,0
IMU,360208,176,982,6,-6,-4,0
IMU,360217,175,983,7,-6,-4,0
IMU,360227,176,982,6,-6,-4,0
IMU,360237,175,983,6,-6,-4,0
IMU,360247,175,983,4,-6,-4,0
IMU,360256,178,982,3,-6,-4,0
IMU,360266,175,981,6,-6,-4,0
IMU,360276,176,982,8,-6,-4,0
IMU,360286,176,984,6,-6,-4,0
IMU,360295,176,983,6,-6,-4,0
IMU,360305,175,983,5,-6,-4,0
IMU,360315,177,983,6,-6,-4,0
IMU,360325,175,983,7,-6,-4,0
IMU,360334,176,983,9,-6,-4,0
IMU,360344,177,982,8,-6,-4,0
IMU,360354,175,981,3,-6,-4,0
IMU,360364,175,982,3,-6,-4,0
IMU,360374,176,982,6,-6,-4,0
IMU,360383,176,981,6,-6,-4,0
IMU,360393,176,982,5,-6,-4,0
IMU,360403,174,982,5,-6,-4,0
IMU,360413,176,982,6,-6,-4,0
IMU,360422,175,983,7,-6,-4,0
IMU,360432,175,981,7,-6,-4,0
IMU,360442,175,983,8,-6,-4,0
IMU,360452,176,982,4,-6,-4,0
IMU,360461,175,982,7,-6,-4,0
IMU,360471,174,982,5,-6,-4,0
IMU,360481,175,981,6,-6,-4,0
IMU,360491,176,982,5,-6,-4,0
IMU,360500,176,983,3,-6,-4,0
IMU,360510,175,982,4,-6,-4,0
IMU,360520,175,983,5,-6,-4,0
IMU,360530,176,983,3,-6,-4,0
IMU,360540,175,981,5,-6,-4,0
IMU,360549,176,982,8,-6,-4,0
IMU,360559,176,982,6,-6,-4,0
IMU,360569,176,982,5,-6,-4,0
IMU,360579,176,981,8,-6,-4,0
IMU,360588,174,983,8,-6,-4,0
IMU,360598,175,982,7,-6,-4,0
IMU,360608,175,980,8,-6,-4,0
IMU,360618,175,980,7,-6,-4,0
IMU,360627,174,981,5,-6,-4,0
IMU,360637,173,981,6,-6,-4,0
IMU,360647,174,982,7,-6,-4,0
IMU,360657,175,982,5,-6,-4,0
IMU,360666,176,982,8,-6,-4,0
IMU,360676,175,980,6,-6,-4,0
IMU,360686,175,981,4,-6,-4,0
IMU,360696,174,982,2,-6,-4,0
IMU,360706,175,983,4,-6,-4,0
IMU,360715,176,984,6,-6,-4,0
IMU,360725,176,983,7,-6,-4,0
IMU,360735,177,982,6,-6,-4,0
IMU,360745,176,982,5,-6,-4,0
IMU,360754,175,981,5,-6,-4,0
IMU,360764,176,981,3,-6,-4,0
IMU,360774,175,982,4,-6,-4,0
IMU,360784,175,982,7,-6,-4,0
IMU,360793,175,984,5,-6,-4,0
IMU,360803,175,982,5,-6,-4,0
IMU,360813,177,982,6,-6,-4,0
IMU,360823,175,982,5,-6,-4,0
IMU,360833,176,981,7,-6,-4,0
IMU,360842,175,982,5,-6,-4,0
IMU,360853,175,982,5,-6,-4,0
IMU,360862,174,982,5,-6,-4,0
IMU,360873,176,983,7,-6,-4,0
IMU,360882,175,981,8,-6,-4,0
IMU,360891,176,982,3,-6,-4,0
IMU,360901,177,981,6,-6,-4,0
IMU,360911,175,981,5,-6,-4,0
IMU,360920,176,983,6,-6,-4,0
IMU,360930,176,982,5,-6,-4,0
IMU,360940,176,982,6,-6,-4,0
IMU,360950,176,982,4,-6,-4,0
IMU,360959,176,982,4,-6,-4,0
IMU,360969,175,980,5,-6,-4,0
IMU,360979,175,981,5,-6,-4,0
IMU,360989,175,983,6,-6,-4,0
IMU,360999,175,981,6,-6,-4,0
IMU,361008,174,983,5,-6,-4,0
IMU,361018,175,982,6,-6,-4,0
IMU,361028,174,983,7,-6,-4,0
IMU,361038,175,983,6,-6,-4,0
IMU,361047,176,982,3,-6,-4,0
IMU,361057,175,981,5,-6,-4,0
IMU,361067,176,983,5,-6,-4,0
IMU,361077,176,981,5,-6,-4,0
IMU,361086,174,982,3,-6,-4,0
IMU,361096,174,981,4,-6,-4,0
IMU,361106,176,982,3,-6,-4,0
IMU,361116,175,982,2,-6,-4,0
IMU,361125,176,983,5,-6,-4,0
IMU,361135,174,983,7,-6,-4,0
IMU,361145,174,983,5,-6,-4,0
IMU,361155,174,982,5,-6,-4,0
IMU,361165,175,984,6,-6,-4,0
IMU,361174,175,983,8,-6,-4,0
IMU,361184,174,982,7,-6,-4,0
IMU,361194,174,981,7,-6,-4,0
IMU,361204,176,981,5,-6,-4,0
IMU,361213,176,980,6,-6,-4,0
IMU,361223,174,981,6,-6,-4,0
IMU,361233,175,983,3,-6,-4,0
IMU,361243,176,982,3,-6,-4,0
IMU,361252,175,980,4,-6,-4,0
IMU,361262,176,981,3,-6,-4,0
IMU,361272,176,982,2,-6,-4,0
IMU,361282,176,982,6,-6,-4,0
IMU,361291,176,982,5,-6,-4,0
IMU,361301,176,981,5,-6,-4,0
IMU,361311,177,982,6,-6,-4,0
IMU,361321,177,983,7,-6,-4,0
IMU,361331,175,981,5,-6,-4,0
IMU,361340,173,982,7,-6,-4,0
IMU,361350,175,982,6,-6,-4,0
IMU,361360,175,985,5,-6,-4,0
IMU,361370,176,981,5,-6,-4,0
IMU,361379,174,981,8,-6,-4,0
IMU,361389,174,983,8,-6,-4,0
IMU,361399,174,983,6,-6,-4,0
IMU,361409,175,984,0,-6,-4,0
IMU,361418,175,985,5,-6,-4,0
IMU,361428,176,982,6,-6,-4,0
IMU,361438,175,982,7,-6,-4,0
IMU,361448,175,982,7,-6,-4,0
IMU,361458,173,983,6,-6,-4,0
IMU,361467,175,981,5,-6,-4,0
IMU,361477,174,983,7,-6,-4,0
IMU,361487,175,981,6,-6,-4,0
IMU,361497,175,982,6,-6,-4,0
IMU,361506,174,981,7,-6,-4,0
IMU,361516,174,984,7,-6,-4,0
IMU,361526,175,984,5,-6,-4,0
IMU,361536,175,982,5,-6,-4,0
IMU,361545,175,981,6,-6,-4,0
IMU,361555,176,982,6,-6,-4,0
IMU,361566,174,981,7,-6,-4,0
IMU,361575,175,983,5,-6,-4,0
IMU,361585,177,982,5,-6,-4,0
IMU,361595,175,981,8,-6,-4,0
IMU,361604,176,984,6,-6,-4,0
IMU,361615,175,981,3,-6,-4,0
IMU,361624,175,982,3,-6,-4,0
IMU,361633,175,981,4,-6,-4,0
IMU,361643,175,983,7,-6,-4,0
IMU,361653,176,982,6,-6,-4,0
IMU,361663,176,983,7,-6,-4,0
IMU,361672,176,983,8,-6,-4,0
IMU,361682,176,983,6,-6,-4,0
IMU,361692,176,984,7,-6,-4,0
IMU,361702,176,982,5,-6,-4,0
IMU,361711,177,981,4,-6,-4,0
IMU,361721,175,983,4,-6,-4,0
IMU,361731,177,983,4,-6,-4,0
IMU,361741,175,982,4,-6,-4,0
IMU,361750,175,982,9,-6,-4,0
IMU,361760,175,982,9,-6,-4,0
IMU,361770,174,982,8,-6,-4,0
IMU,361780,175,983,4,-6,-4,0
IMU,361790,176,983,4,-6,-4,0
IMU,361799,177,983,5,-6,-4,0
IMU,361809,176,982,6,-6,-4,0
IMU,361819,176,982,5,-6,-4,0
IMU,361829,175,980,7,-6,-4,0
IMU,361838,175,980,3,-6,-4,0
IMU,361848,175,983,4,-6,-4,0
IMU,361858,176,983,6,-6,-4,0
IMU,361868,175,983,5,-6,-4,0
IMU,361877,176,982,4,-6,-4,0
IMU,361887,176,985,5,-6,-4,0
IMU,361897,176,982,8,-6,-4,0
IMU,361907,177,983,6,-6,-4,0
IMU,361916,174,982,4,-6,-4,0
IMU,361926,176,982,5,-6,-4,0
IMU,361936,176,981,6,-6,-4,0
IMU,361946,176,981,6,-6,-4,0
IMU,361956,175,981,9,-6,-4,0
IMU,361965,176,983,7,-6,-4,0
IMU,361975,175,983,6,-6,-4,0
IMU,361985,174,983,5,-6,-4,0
IMU,361995,175,984,5,-6,-4,0
IMU,362004,177,983,5,-6,-4,0
IMU,362014,175,981,5,-6,-4,0
IMU,362024,174,983,5,-6,-4,0
IMU,362034,174,982,6,-6,-4,0
IMU,362043,175,982,3,-6,-4,0
IMU,362053,174,982,9,-6,-4,0
IMU,362063,176,982,9,-6,-4,0
IMU,362073,176,981,6,-6,-4,0
IMU,362083,176,981,3,-6,-4,0
IMU,362092,175,982,7,-6,-4,0
IMU,362102,175,979,7,-6,-4,0
IMU,362112,174,983,5,-6,-4,0
IMU,362122,175,982,5,-6,-4,0
IMU,362131,174,981,5,-6,-4,0
IMU,362141,175,982,5,-6,-4,0
IMU,362151,175,982,7,-6,-4,0
IMU,362161,174,982,6,-6,-4,0
IMU,362170,175,983,6,-6,-4,0
IMU,362180,176,981,5,-6,-4,0
IMU,362190,175,982,4,-6,-4,0
IMU,362200,173,982,5,-6,-4,0
IMU,362209,174,983,3,-6,-4,0
IMU,362219,173,982,6,-6,-4,0
IMU,362229,174,982,8,-6,-4,0
IMU,362239,175,980,6,-6,-4,0
IMU,362249,176,982,7,-6,-4,0
IMU,362258,176,982,8,-6,-4,0
IMU,362268,174,982,10,-6,-4,0
IMU,362278,175,983,7,-6,-4,0
IMU,362288,175,983,7,-6,-4,0
IMU,362297,177,982,6,-6,-4,0
IMU,362307,176,982,4,-6,-4,0
IMU,362317,176,982,5,-6,-4,0
IMU,362327,174,983,3,-6,-4,0
IMU,362336,176,983,6,-6,-4,0
IMU,362346,174,981,9,-6,-4,0
IMU,362356,175,981,9,-6,-4,0
IMU,362366,177,981,7,-6,-4,0
IMU,362375,174,982,7,-6,-4,0
IMU,362385,174,983,6,-6,-4,0
IMU,362395,175,980,4,-6,-4,0
IMU,362405,176,983,4,-6,-4,0
IMU,362415,176,984,5,-6,-4,0
IMU,362424,176,983,5,-6,-4,0
IMU,362434,174,983,5,-6,-4,0
IMU,362444,175,983,5,-6,-4,0
IMU,362454,176,983,4,-6,-4,0
IMU,362463,174,983,5,-6,-4,0
IMU,362473,175,983,7,-6,-4,0
IMU,362483,174,982,6,-6,-4,0
IMU,362493,176,983,4,-6,-4,0
IMU,362502,174,983,7,-6,-4,0
IMU,362512,173,982,8,-6,-4,0
IMU,362522,175,981,7,-6,-4,0
IMU,362532,175,982,9,-6,-4,0
IMU,362541,174,982,4,-6,-4,0
IMU,362551,175,982,5,-6,-4,0
IMU,362561,175,982,5,-6,-4,0
IMU,362571,176,983,3,-6,-4,0
IMU,362581,174,982,5,-6,-4,0
IMU,362590,174,982,5,-6,-4,0
IMU,362600,174,983,6,-6,-4,0
IMU,362610,176,984,5,-6,-4,0
IMU,362620,175,981,6,-6,-4,0
IMU,362629,173,982,6,-6,-4,0
IMU,362639,175,982,6,-6,-4,0
IMU,362649,176,982,5,-6,-4,0
IMU,362660,177,983,6,-6,-4,0
IMU,362668,176,982,4,-6,-4,0
IMU,362678,177,982,5,-6,-4,0
IMU,362689,177,981,7,-6,-4,0
IMU,362698,177,983,4,-6,-4,0
IMU,362708,176,981,6,-6,-4,0
IMU,362718,178,980,9,-6,-4,0
IMU,362727,175,982,6,-6,-4,0
IMU,362737,174,983,5,-6,-4,0
IMU,362747,175,982,5,-6,-4,0
IMU,362756,174,982,8,-6,-4,0
IMU,362766,175,980,7,-6,-4,0
IMU,362776,175,981,5,-6,-4,0
IMU,362786,176,983,3,-6,-4,0
IMU,362795,175,984,6,-6,-4,0
IMU,362805,175,984,6,-6,-4,0
IMU,362815,175,983,6,-6,-4,0
IMU,362825,175,982,6,-6,-4,0
IMU,362834,175,984,5,-6,-4,0
IMU,362844,177,982,4,-6,-4,0
IMU,362854,175,982,5,-6,-4,0
IMU,362864,178,985,6,-6,-4,0
IMU,362874,175,982,4,-6,-4,0
IMU,362883,175,981,3,-6,-4,0
IMU,362893,175,980,5,-6,-4,0
IMU,362903,175,982,7,-6,-4,0
IMU,362913,175,983,6,-6,-4,0
IMU,362922,176,982,4,-6,-4,0
IMU,362932,174,982,2,-6,-4,0
IMU,362942,174,981,5,-6,-4,0
IMU,362952,175,982,3,-6,-4,0
IMU,362961,174,981,7,-6,-4,0
IMU,362971,174,982,6,-6,-4,0
IMU,362981,173,981,7,-6,-4,0
IMU,362991,175,981,7,-6,-4,0
IMU,363000,175,984,5,-6,-4,0
IMU,363010,174,982,5,-6,-4,0
IMU,363020,173,981,6,-6,-4,0
IMU,363030,175,982,5,-6,-4,0
IMU,363040,175,981,6,-6,-4,0
IMU,363049,175,981,8,-6,-4,0
IMU,363059,176,982,7,-6,-4,0
IMU,363069,176,983,6,-6,-4,0
IMU,363079,177,982,5,-6,-4,0
IMU,363088,175,982,5,-6,-4,0
IMU,363098,175,982,4,-6,-4,0
IMU,363108,175,981,5,-6,-4,0
IMU,363118,176,982,5,-6,-4,0
IMU,363127,176,981,7,-6,-4,0
IMU,363137,177,982,6,-6,-4,0
IMU,363147,177,983,3,-6,-4,0
IMU,363157,175,984,5,-6,-4,0
IMU,363166,176,982,5,-6,-4,0
IMU,363176,175,983,5,-6,-4,0
IMU,363186,176,982,7,-6,-4,0
IMU,363196,175,982,6,-6,-4,0
IMU,363206,175,982,5,-6,-4,0
IMU,363215,174,982,6,-6,-4,0
IMU,363225,175,983,4,-6,-4,0
IMU,363235,175,983,7,-6,-4,0
IMU,363245,175,982,7,-6,-4,0
IMU,363254,175,982,8,-6,-4,0
IMU,363264,173,982,6,-6,-4,0
IMU,363274,176,984,5,-6,-4,0
IMU,363284,175,983,5,-6,-4,0
IMU,363293,174,984,5,-6,-4,0
IMU,363303,177,983,5,-6,-4,0
IMU,363313,176,983,5,-6,-4,0
IMU,363323,177,982,5,-6,-4,0
IMU,363333,177,983,5,-6,-4,0
IMU,363342,175,982,5,-6,-4,0
IMU,363352,175,983,7,-6,-4,0
IMU,363362,175,983,6,-6,-4,0
IMU,363372,175,981,8,-6,-4,0
IMU,363381,176,982,7,-6,-4,0
IMU,363391,177,984,8,-6,-4,0
IMU,363401,176,983,5,-6,-4,0
IMU,363411,175,984,8,-6,-4,0
IMU,363420,174,983,8,-6,-4,0
IMU,363430,175,981,6,-6,-4,0
IMU,363440,174,982,5,-6,-4,0
IMU,363450,175,982,9,-6,-4,0
IMU,363459,174,981,7,-6,-4,0
IMU,363469,175,981,7,-6,-4,0
IMU,363479,175,983,7,-6,-4,0
IMU,363489,176,981,5,-6,-4,0
IMU,363499,174,984,3,-6,-4,0
IMU,363508,174,983,6,-6,-4,0
IMU,363518,174,984,5,-6,-4,0
IMU,363528,175,981,4,-6,-4,0
IMU,363538,175,982,4,-6,-4,0
IMU,363547,177,981,6,-6,-4,0
IMU,363557,175,984,7,-6,-4,0
IMU,363567,176,984,7,-6,-4,0
IMU,363577,175,984,5,-6,-4,0
IMU,363586,176,983,4,-6,-4,0
IMU,363596,175,981,5,-6,-4,0
IMU,363606,176,982,5,-6,-4,0
IMU,363617,173,984,3,-6,-4,0
IMU,363625,175,984,5,-6,-4,0
IMU,363636,176,982,6,-6,-4,0
IMU,363646,174,981,8,-6,-4,0
IMU,363655,173,981,7,-6,-4,0
IMU,363666,175,981,8,-6,-4,0
IMU,363674,176,981,9,-6,-4,0
IMU,363684,174,979,7,-6,-4,0
IMU,363694,175,981,10,-6,-4,0
IMU,363704,176,982,5,-6,-4,0
IMU,363713,175,981,7,-6,-4,0
IMU,363724,175,980,5,-6,-4,0
IMU,363733,173,983,6,-6,-4,0
IMU,363743,175,983,5,-6,-4,0
IMU,363752,175,982,5,-6,-4,0
IMU,363762,174,982,4,-6,-4,0
IMU,363772,175,982,7,-6,-4,0
IMU,363782,174,982,4,-6,-4,0
IMU,363791,174,982,6,-6,-4,0
IMU,363801,174,981,5,-6,-4,0
IMU,363811,174,984,8,-6,-4,0
IMU,363821,175,983,9,-6,-4,0
IMU,363831,175,981,7,-6,-4,0
IMU,363840,175,982,6,-6,-4,0
IMU,363850,174,984,6,-6,-4,0
IMU,363860,173,982,5,-6,-4,0
IMU,363870,175,982,5,-6,-4,0
IMU,363879,175,983,5,-6,-4,0
IMU,363889,175,983,3,-6,-4,0
IMU,363899,175,982,2,-6,-4,0
IMU,363909,176,981,4,-6,-4,0
IMU,363918,174,984,4,-6,-4,0
IMU,363928,175,983,4,-6,-4,0
IMU,363938,175,983,7,-6,-4,0
IMU,363948,175,984,4,-6,-4,0
IMU,363958,175,984,4,-6,-4,0
IMU,363967,176,982,6,-6,-4,0
IMU,363977,176,984,7,-6,-4,0
IMU,363987,175,983,7,-6,-4,0
IMU,363997,175,984,7,-6,-4,0
IMU,364006,174,983,6,-6,-4,0
IMU,364016,174,984,8,-6,-4,0
IMU,364026,175,984,7,-6,-4,0
IMU,364036,176,982,5,-6,-4,0
IMU,364045,175,983,6,-6,-4,0
IMU,364055,175,982,6,-6,-4,0
IMU,364065,175,981,5,-6,-4,0
IMU,364075,174,981,6,-6,-4,0
IMU,364084,175,981,8,-6,-4,0
IMU,364094,175,983,5,-6,-4,0
IMU,364104,175,984,4,-6,-4,0
IMU,364114,177,982,6,-6,-4,0
IMU,364124,176,981,7,-6,-4,0
IMU,364133,175,982,5,-6,-4,0
IMU,364143,176,981,6,-6,-4,0
IMU,364153,175,983,7,-6,-4,0
IMU,364163,174,983,6,-6,-4,0
IMU,364172,173,983,8,-6,-4,0
IMU,364182,174,982,4,-6,-4,1
IMU,364192,173,982,6,-6,-4,0
IMU,364202,177,982,5,-6,-4,0
IMU,364211,176,982,8,-6,-4,0
IMU,364221,177,984,7,-6,-4,0
IMU,364231,176,984,5,-6,-4,0
IMU,364241,175,982,6,-6,-4,0
IMU,364250,177,983,6,-6,-4,0
IMU,364260,177,982,5,-6,-4,0
IMU,364270,176,983,6,-6,-4,0
IMU,364280,173,983,3,-6,-4,0
IMU,364290,176,983,5,-6,-4,0
IMU,364299,175,981,7,-6,-4,0
IMU,364309,174,982,7,-6,-4,0
IMU,364319,175,982,5,-6,-4,0
IMU,364329,175,983,4,-6,-4,0
IMU,364338,175,984,4,-6,-4,0
IMU,364348,175,983,4,-6,-4,0
IMU,364358,175,982,6,-6,-4,0
IMU,364368,174,983,7,-6,-4,0
IMU,364377,176,983,8,-6,-4,0
IMU,364387,176,981,6,-6,-4,0
IMU,364397,175,983,6,-6,-4,0
IMU,364407,174,981,5,-6,-4,0
IMU,364416,175,981,6,-6,-4,0
IMU,364426,175,982,6,-6,-4,0
IMU,364436,176,981,3,-6,-4,0
IMU,364446,175,982,6,-6,-4,0
IMU,364456,176,983,4,-6,-4,0
IMU,364465,174,984,6,-6,-4,0
