Type,Millis,Data1,Data2,Data3,Data4,Data5,Data6
IMU,90264,21,747,733,-5,0,-8
IMU,90274,20,754,723,-5,0,-8
IMU,90284,22,756,724,-5,1,-9
IMU,90293,12,752,714,-5,1,-9
IMU,90303,18,750,720,-5,1,-9
IMU,90313,-8,752,695,-5,2,-10
IMU,90323,8,752,718,-4,2,-10
IMU,90333,-29,757,690,-5,2,-10
IMU,90342,-16,759,695,-5,2,-9
IMU,90352,-6,760,695,-6,2,-9
IMU,90362,-10,764,712,-5,1,-9
IMU,90372,19,763,719,-6,2,-9
IMU,90381,-10,769,726,-5,2,-9
IMU,90391,9,763,729,-6,1,-8
IMU,90401,14,770,735,-5,1,-8
IMU,90411,0,769,734,-6,1,-8
IMU,90420,15,771,735,-5,0,-7
IMU,90430,-8,773,739,-5,0,-7
IMU,90440,-16,772,738,-5,0,-6
IMU,90450,-16,769,727,-6,0,-5
IMU,90459,-26,769,714,-5,-1,-5
IMU,90469,-15,765,730,-6,-1,-4
IMU,90479,-51,767,712,-6,-1,-4
IMU,90489,-33,756,715,-6,-3,-2
IMU,90499,-55,757,703,-6,-4,-1
IMU,90508,-33,758,719,-6,-6,0
IMU,90518,-8,753,731,-6,-6,1
IMU,90528,-9,750,733,-6,-6,0
IMU,90538,28,747,733,-7,-6,0
IMU,90547,4,757,735,-6,-4,0
IMU,90557,-1,755,728,-7,-4,-1
IMU,90567,-6,759,713,-6,-4,-1
IMU,90577,-4,756,711,-6,-3,-1
IMU,90586,5,757,706,-6,-3,-2
IMU,90596,0,760,721,-6,-3,-2
IMU,90606,-28,762,708,-6,-3,-2
IMU,90616,-20,758,719,-6,-4,-1
IMU,90625,-26,757,730,-6,-4,-1
IMU,90635,-20,748,727,-7,-5,0
IMU,90645,-10,756,728,-7,-5,0
IMU,90655,-25,757,714,-7,-5,0
IMU,90665,-36,760,710,-7,-7,1
IMU,90674,-34,757,698,-7,-8,2
IMU,90684,-29,763,703,-7,-8,3
IMU,90694,-11,758,699,-7,-9,4
IMU,90704,-12,756,703,-7,-9,4
IMU,90713,-21,751,701,-7,-10,5
IMU,90723,-9,753,715,-8,-11,5
IMU,90733,-9,751,708,-8,-11,6
IMU,90743,-11,754,713,-8,-11,6
IMU,90752,-9,751,705,-8,-11,7
IMU,90762,-10,753,710,-8,-11,7
IMU,90772,-6,752,703,-8,-12,7
IMU,90782,5,753,711,-8,-12,7
IMU,90791,1,753,708,-8,-12,7
IMU,90801,2,752,711,-8,-12,7
IMU,90811,2,752,710,-8,-12,7
IMU,90821,0,754,714,-8,-12,7
IMU,90831,1,752,714,-8,-12,7
IMU,90840,-1,751,711,-8,-11,7
IMU,90850,-4,755,709,-8,-11,7
IMU,90860,-5,760,706,-8,-12,7
IMU,90870,-4,764,705,-8,-12,7
IMU,90879,-1,771,704,-8,-12,8
IMU,90889,5,770,703,-8,-12,8
IMU,90899,3,763,700,-8,-12,8
IMU,90909,4,762,699,-8,-12,8
IMU,90918,4,765,702,-8,-13,8
IMU,90928,6,772,704,-9,-12,8
IMU,90938,9,772,699,-8,-12,8
IMU,90948,3,777,701,-8,-12,7
IMU,90958,0,780,696,-8,-12,7
IMU,90967,2,783,696,-8,-11,6
IMU,90977,7,780,692,-8,-11,6
IMU,90987,11,784,692,-8,-10,6
IMU,90997,15,786,691,-8,-10,5
IMU,91006,16,787,689,-8,-9,5
IMU,91016,21,783,683,-8,-9,4
IMU,91026,24,782,683,-8,-9,4
IMU,91036,24,783,678,-7,-8,3
IMU,91045,24,784,682,-7,-8,3
IMU,91055,25,786,679,-7,-8,2
IMU,91065,16,786,680,-7,-8,2
IMU,91075,15,784,673,-7,-7,2
IMU,91084,15,780,672,-7,-7,2
IMU,91094,60,783,697,-7,-7,2
IMU,91104,37,789,662,-7,-5,0
IMU,91114,46,785,673,-6,-6,0
IMU,91124,50,784,689,-7,-5,0
IMU,91133,25,784,682,-7,-5,0
IMU,91143,63,770,675,-7,-5,0
IMU,91153,57,775,697,-6,-4,-1
IMU,91163,43,778,684,-7,-4,-1
IMU,91172,46,780,693,-6,-3,-2
IMU,91182,30,779,690,-7,-3,-2
IMU,91192,105,767,699,-6,-3,-2
IMU,91202,14,772,694,-7,-1,-4
IMU,91211,6,778,682,-5,-2,-4
IMU,91221,34,791,696,-7,-1,-4
IMU,91231,-20,790,660,-6,-2,-3
IMU,91241,101,795,706,-8,-3,-2
IMU,91250,31,802,688,-5,-1,-4
IMU,91260,39,799,735,-6,-1,-5
IMU,91270,105,786,690,-5,0,-6
IMU,91280,47,799,717,-5,1,-8
IMU,91290,48,791,670,-5,2,-8
IMU,91299,78,804,708,-5,4,-10
IMU,91309,50,797,677,-4,5,-12
IMU,91319,59,805,720,-4,6,-13
IMU,91329,65,771,679,-4,7,-14
IMU,91338,-12,794,733,-5,7,-15
IMU,91348,46,774,683,-4,6,-14
IMU,91358,4,798,756,-5,7,-15
IMU,91368,-31,789,679,-4,4,-13
IMU,91377,66,795,771,-4,4,-12
IMU,91387,8,783,722,-4,4,-12
IMU,91397,-23,766,764,-4,2,-10
IMU,91407,-51,790,737,-6,1,-9
IMU,91416,-47,776,715,-4,-2,-5
IMU,91426,11,778,758,-6,-4,-3
IMU,91436,69,757,733,-5,-3,-4
IMU,91446,53,772,773,-5,-2,-4
IMU,91456,12,757,709,-4,-2,-5
IMU,91465,0,775,732,-6,-4,-3
IMU,91475,13,755,722,-5,-5,-2
IMU,91485,51,744,777,-6,-5,-3
IMU,91495,71,730,751,-5,-3,-4
IMU,91504,5,718,755,-6,-2,-5
IMU,91514,-63,714,744,-5,-3,-3
IMU,91524,-64,729,753,-6,-5,-2
IMU,91534,-23,723,747,-5,-6,0
IMU,91543,-5,725,770,-6,-6,-1
IMU,91553,2,720,763,-5,-5,-1
IMU,91563,-29,724,781,-6,-5,-2
IMU,91573,-41,726,754,-5,-5,-2
IMU,91583,-5,739,756,-6,-5,-2
IMU,91592,4,747,759,-5,-4,-3
IMU,91602,17,740,753,-5,-3,-3
IMU,91612,0,734,755,-5,-3,-4
IMU,91622,-15,724,752,-5,-3,-4
IMU,91631,-4,729,754,-5,-3,-4
IMU,91641,-17,728,745,-5,-3,-4
IMU,91651,-33,727,743,-5,-4,-3
IMU,91661,-37,716,731,-5,-4,-2
IMU,91670,-61,717,750,-6,-5,-1
IMU,91680,-47,705,727,-5,-6,0
IMU,91690,-48,715,747,-6,-7,0
IMU,91700,-39,710,733,-6,-8,1
IMU,91709,-33,715,759,-7,-8,2
IMU,91719,-23,709,746,-7,-9,2
IMU,91729,-19,705,762,-7,-9,3
IMU,91739,-10,700,757,-7,-10,3
IMU,91749,-5,713,746,-7,-10,3
IMU,91758,23,711,740,-7,-11,4
IMU,91768,21,711,771,-7,-10,3
IMU,91778,15,699,743,-6,-10,3
IMU,91788,14,699,767,-6,-9,2
IMU,91797,-6,695,729,-7,-10,2
IMU,91807,-1,712,738,-7,-10,3
IMU,91817,-4,709,722,-7,-11,4
IMU,91827,-18,712,743,-7,-11,5
IMU,91836,-3,705,733,-8,-12,5
IMU,91846,-6,711,750,-8,-12,5
IMU,91856,6,709,731,-8,-12,5
IMU,91866,13,715,743,-8,-12,5
IMU,91875,11,711,741,-8,-12,5
IMU,91885,13,718,751,-7,-11,5
IMU,91895,12,714,749,-7,-11,4
IMU,91905,11,720,755,-7,-10,3
IMU,91915,-1,718,736,-7,-9,3
IMU,91924,-21,721,745,-7,-9,3
IMU,91934,-35,717,735,-7,-10,3
IMU,91944,-36,724,745,-7,-10,4
IMU,91954,-31,723,738,-7,-10,4
IMU,91963,-34,724,745,-7,-10,4
IMU,91973,-34,721,737,-7,-11,4
IMU,91983,-38,726,751,-7,-11,4
IMU,91993,-31,730,747,-7,-11,5
IMU,92002,-27,733,755,-7,-11,5
IMU,92012,-21,729,752,-7,-11,5
IMU,92022,-14,730,763,-7,-10,4
IMU,92032,-14,720,754,-7,-10,4
IMU,92041,-3,723,767,-7,-10,4
IMU,92051,1,723,759,-7,-9,3
IMU,92061,0,722,756,-7,-8,2
IMU,92071,7,722,749,-7,-8,1
IMU,92081,-1,721,751,-6,-7,1
IMU,92090,1,720,753,-6,-7,1
IMU,92100,-14,725,742,-7,-7,0
IMU,92110,-16,730,748,-7,-6,0
IMU,92120,-8,728,738,-7,-6,0
IMU,92129,11,732,760,-7,-6,0
IMU,92139,30,729,760,-7,-5,0
IMU,92149,21,734,763,-6,-5,-1
IMU,92159,8,738,759,-6,-4,-1
IMU,92168,-2,745,757,-6,-5,-1
IMU,92178,6,744,760,-6,-5,-1
IMU,92188,17,742,757,-6,-5,-2
IMU,92198,5,740,759,-6,-4,-2
IMU,92208,1,743,752,-6,-4,-2
IMU,92217,-1,745,756,-6,-4,-2
IMU,92227,3,742,749,-6,-4,-2
IMU,92237,16,734,753,-6,-4,-2
IMU,92247,0,736,748,-6,-3,-3
IMU,92256,-4,737,740,-5,-3,-2
IMU,92266,-5,736,739,-6,-4,-2
IMU,92276,5,738,732,-6,-4,-2
IMU,92286,11,739,731,-6,-4,-1
IMU,92295,0,741,727,-6,-4,-1
IMU,92305,5,745,731,-6,-4,-1
IMU,92315,-3,747,729,-6,-4,-1
IMU,92325,6,750,735,-6,-4,-1
IMU,92334,3,751,725,-6,-3,-2
IMU,92344,0,755,729,-6,-3,-2
IMU,92354,-8,754,718,-6,-4,-1
IMU,92364,-4,752,725,-6,-4,-1
IMU,92374,0,750,722,-6,-4,-1
IMU,92383,4,752,735,-6,-4,-1
IMU,92393,5,750,740,-6,-4,-1
IMU,92403,0,753,742,-7,-4,-1
IMU,92413,-8,755,733,-7,-4,-1
IMU,92422,2,753,735,-7,-4,-1
IMU,92433,0,755,731,-7,-4,-1
IMU,92442,8,758,728,-6,-4,-1
IMU,92453,12,763,720,-6,-4,-1
IMU,92462,15,765,712,-6,-3,-1
IMU,92471,19,763,717,-6,-3,-1
IMU,92482,9,758,712,-6,-3,-2
IMU,92491,-3,753,711,-6,-4,-1
IMU,92500,0,752,714,-6,-4,-1
IMU,92510,-17,755,712,-7,-3,-2
IMU,92520,-6,750,707,-7,-2,-2
IMU,92530,-8,751,709,-6,-2,-2
IMU,92540,-17,754,719,-7,-2,-2
IMU,92549,-22,748,712,-7,-3,-1
IMU,92559,-45,750,717,-7,-5,0
IMU,92569,-14,752,725,-7,-7,1
IMU,92579,3,752,729,-7,-7,2
IMU,92588,-178,786,622,-8,-10,4
IMU,92598,10,770,737,-7,-11,7
IMU,92608,-91,764,670,-9,-9,5
IMU,92618,49,764,748,-7,-10,7
IMU,92627,-15,757,689,-10,-8,6
IMU,92637,-103,755,728,-7,-14,11
IMU,92647,7,770,727,-11,-17,13
IMU,92657,29,754,748,-6,-20,16
IMU,92666,224,759,811,-11,-18,13
IMU,92676,171,738,725,-5,-11,8
IMU,92686,86,756,771,-10,-10,7
IMU,92696,45,750,719,-5,-7,4
IMU,92706,15,762,785,-10,-10,6
IMU,92715,138,722,737,-5,-9,5
IMU,92725,95,754,783,-9,-6,1
IMU,92735,92,758,650,-6,-5,1
IMU,92745,44,766,785,-6,-4,0
IMU,92754,28,751,661,-7,-4,0
IMU,92764,76,754,759,-6,-2,-2
IMU,92774,19,742,660,-8,-2,-2
IMU,92784,-17,768,718,-6,-2,-2
IMU,92793,-11,756,724,-7,-2,-3
IMU,92803,-47,760,724,-7,-2,-3
IMU,92813,47,745,744,-6,-2,-3
IMU,92823,-15,758,752,-7,-1,-3
IMU,92833,-33,748,722,-5,-3,-2
IMU,92842,-9,763,741,-7,-4,-1
IMU,92852,-23,754,699,-5,-6,0
IMU,92862,23,764,711,-7,-8,1
IMU,92872,55,767,681,-6,-7,1
IMU,92881,43,780,721,-7,-7,1
IMU,92891,78,763,692,-6,-6,0
IMU,92901,20,774,711,-7,-5,0
IMU,92911,110,736,711,-5,-3,-2
IMU,92920,30,737,738,-8,-3,-3
IMU,92930,-3,734,692,-6,-5,-1
IMU,92940,27,747,741,-7,-5,-1
IMU,92950,-14,744,714,-6,-5,-1
IMU,92959,86,752,741,-7,-4,-3
IMU,92969,37,755,721,-6,-3,-4
IMU,92979,-59,771,708,-6,-4,-3
IMU,92989,0,766,705,-6,-4,-3
IMU,92999,-13,780,707,-6,-3,-3
IMU,93008,27,770,719,-6,-4,-3
IMU,93018,38,766,714,-6,-2,-5
IMU,93028,-38,758,693,-5,-2,-5
IMU,93038,8,761,718,-6,-2,-4
IMU,93047,30,755,727,-5,-2,-4
IMU,93057,0,763,741,-6,-2,-5
IMU,93067,30,756,729,-5,-1,-5
IMU,93077,32,756,737,-6,0,-5
IMU,93086,12,755,732,-6,-1,-5
IMU,93096,40,758,734,-6,0,-6
IMU,93106,26,759,736,-5,0,-6
IMU,93116,40,760,729,-6,0,-6
IMU,93125,58,761,729,-5,0,-7
IMU,93135,26,762,725,-5,0,-7
IMU,93145,27,767,720,-5,0,-7
IMU,93155,21,766,718,-5,0,-7
IMU,93165,5,759,718,-5,0,-6
IMU,93174,14,757,724,-5,0,-6
IMU,93184,-1,752,729,-5,0,-6
IMU,93194,-12,752,728,-6,-1,-6
IMU,93204,-6,748,733,-5,-1,-5
IMU,93213,-11,750,735,-6,-2,-4
IMU,93223,4,758,734,-5,-2,-4
IMU,93233,19,764,722,-5,-2,-4
IMU,93243,5,765,724,-5,-2,-4
IMU,93252,4,764,725,-6,-2,-4
IMU,93262,0,765,724,-5,-3,-3
IMU,93272,2,762,722,-5,-3,-3
IMU,93282,4,756,728,-5,-3,-3
IMU,93291,-8,754,729,-6,-4,-3
IMU,93301,-14,752,732,-5,-4,-2
IMU,93311,-5,754,732,-5,-4,-2
IMU,93321,-2,753,724,-5,-4,-1
IMU,93331,-4,753,724,-6,-5,-1
IMU,93340,-6,753,722,-6,-5,-1
IMU,93350,-11,753,718,-6,-5,0
IMU,93360,-7,753,710,-6,-6,0
IMU,93370,-3,754,712,-6,-6,0
IMU,93379,-5,755,710,-6,-6,0
IMU,93389,-4,758,711,-6,-6,0
IMU,93399,-13,756,714,-6,-6,0
IMU,93409,-14,757,714,-6,-7,0
IMU,93418,-11,758,709,-6,-8,1
IMU,93428,-10,761,719,-7,-8,2
IMU,93438,-3,765,720,-7,-9,2
IMU,93448,-5,765,720,-7,-9,3
IMU,93458,-4,765,709,-7,-9,3
IMU,93467,-2,767,711,-6,-9,3
IMU,93477,2,766,713,-6,-10,4
IMU,93487,5,765,715,-6,-9,3
IMU,93497,5,760,708,-6,-9,3
IMU,93506,0,760,706,-7,-9,3
IMU,93516,-10,758,697,-7,-9,3
IMU,93526,-19,759,695,-7,-9,4
IMU,93536,-21,757,693,-7,-10,4
IMU,93545,-11,757,700,-7,-10,4
IMU,93555,-6,756,702,-7,-10,4
IMU,93565,-10,755,711,-7,-10,5
IMU,93575,-6,753,701,-7,-10,5
IMU,93584,-2,756,702,-7,-10,5
IMU,93594,5,759,694,-7,-10,5
IMU,93604,12,764,691,-7,-11,5
IMU,93614,13,768,687,-7,-10,5
IMU,93624,11,770,689,-7,-10,5
IMU,93633,10,770,688,-7,-10,5
IMU,93643,7,769,683,-7,-10,5
IMU,93653,7,769,679,-7,-10,5
IMU,93663,7,773,676,-7,-10,5
IMU,93672,9,773,666,-7,-10,5
IMU,93682,15,778,661,-7,-11,5
IMU,93692,24,780,657,-7,-10,5
IMU,93702,31,781,661,-7,-10,5
IMU,93711,29,782,649,-8,-10,4
IMU,93721,30,785,650,-8,-9,4
IMU,93731,30,786,646,-8,-9,4
IMU,93741,27,788,648,-7,-9,4
IMU,93750,19,788,648,-8,-9,3
IMU,93760,10,784,641,-7,-9,3
IMU,93770,13,780,644,-7,-9,4
IMU,93780,12,766,667,-7,-9,4
IMU,93790,95,766,710,-7,-8,3
IMU,93799,40,769,655,-8,-6,0
IMU,93809,27,775,642,-7,-7,1
IMU,93819,24,776,660,-7,-8,2
IMU,93829,3,792,662,-8,-7,0
IMU,93838,63,784,667,-7,-7,1
IMU,93848,137,771,719,-7,-5,0
IMU,93858,-17,779,661,-8,-4,0
IMU,93868,2,773,661,-7,-6,0
IMU,93877,-38,778,664,-8,-7,1
IMU,93887,33,777,667,-8,-10,4
IMU,93897,110,778,670,-8,-9,3
IMU,93907,32,789,690,-7,-8,2
IMU,93916,73,793,688,-9,-8,2
IMU,93926,34,799,701,-7,-8,2
IMU,93936,20,798,697,-9,-9,3
IMU,93946,112,796,696,-7,-8,2
IMU,93956,104,800,701,-8,-6,0
IMU,93965,66,802,695,-7,-5,0
IMU,93975,84,802,693,-7,-4,-1
IMU,93985,66,792,687,-6,-4,-2
IMU,93995,56,810,705,-8,-4,-2
IMU,94004,89,800,702,-6,-2,-4
IMU,94014,41,794,718,-7,0,-6
IMU,94024,43,779,706,-5,0,-7
IMU,94034,26,783,741,-7,1,-8
IMU,94043,16,778,737,-5,1,-9
IMU,94053,45,770,754,-6,3,-10
IMU,94063,0,758,739,-5,2,-10
IMU,94073,-30,768,751,-6,2,-9
IMU,94083,-17,759,753,-5,0,-8
IMU,94092,-36,766,751,-7,-1,-6
IMU,94102,-8,764,730,-6,-2,-4
IMU,94112,-19,762,749,-7,-4,-3
IMU,94122,-28,756,756,-6,-5,-1
IMU,94131,-2,746,748,-7,-6,0
IMU,94141,-4,738,760,-6,-7,1
IMU,94151,-5,745,780,-8,-7,1
IMU,94161,15,746,760,-7,-8,2
IMU,94170,18,747,757,-7,-9,2
IMU,94180,19,742,771,-7,-9,2
IMU,94190,45,738,785,-8,-8,2
IMU,94200,54,725,794,-6,-6,1
IMU,94209,29,721,791,-7,-5,0
IMU,94219,16,721,784,-6,-5,0
IMU,94229,-5,726,783,-7,-5,0
IMU,94239,-3,730,775,-6,-6,0
IMU,94249,12,731,765,-7,-6,0
IMU,94258,8,728,769,-6,-6,0
IMU,94268,0,727,766,-7,-6,0
IMU,94278,-13,726,767,-6,-6,0
IMU,94288,-15,724,759,-7,-7,1
IMU,94297,-8,724,764,-6,-8,2
IMU,94307,14,721,758,-7,-8,2
IMU,94317,24,723,755,-7,-7,2
IMU,94327,18,722,742,-7,-7,1
IMU,94336,11,726,742,-6,-7,1
IMU,94346,3,721,732,-7,-7,1
IMU,94356,12,719,746,-7,-8,2
IMU,94366,18,712,742,-8,-8,2
IMU,94375,19,709,759,-7,-8,3
IMU,94385,12,707,732,-8,-8,3
IMU,94395,3,711,744,-7,-9,4
IMU,94405,7,707,738,-8,-10,5
IMU,94415,15,711,755,-7,-10,5
IMU,94424,29,706,744,-8,-10,5
IMU,94434,26,708,756,-7,-9,4
IMU,94444,10,704,746,-8,-9,4
IMU,94454,0,707,758,-7,-9,4
IMU,94463,0,706,744,-8,-9,4
IMU,94473,7,711,754,-8,-10,5
IMU,94483,21,709,748,-8,-10,5
IMU,94493,29,712,757,-8,-10,5
IMU,94502,38,709,752,-8,-9,4
IMU,94512,44,714,759,-7,-8,3
IMU,94522,48,716,757,-7,-7,2
IMU,94532,44,717,760,-7,-6,1
IMU,94541,32,715,750,-7,-6,0
IMU,94551,12,719,754,-7,-6,0
IMU,94561,12,718,752,-7,-6,1
IMU,94571,18,721,753,-7,-6,1
IMU,94581,28,721,757,-7,-6,1
IMU,94590,31,723,758,-7,-6,0
IMU,94600,19,724,755,-7,-5,0
IMU,94610,5,733,752,-7,-5,0
IMU,94620,7,735,758,-7,-6,0
IMU,94629,13,736,760,-7,-6,1
IMU,94639,23,733,767,-7,-6,1
IMU,94649,21,732,768,-7,-6,0
IMU,94659,33,729,775,-6,-5,0
IMU,94668,21,728,776,-6,-4,0
IMU,94678,26,727,770,-6,-4,0
IMU,94688,19,729,771,-6,-3,-1
IMU,94698,0,727,761,-6,-3,-1
IMU,94708,11,723,769,-6,-3,-1
IMU,94717,11,722,765,-5,-3,-1
IMU,94727,4,722,770,-5,-3,-1
IMU,94737,8,727,763,-6,-4,0
IMU,94747,10,734,771,-6,-4,0
IMU,94756,26,736,758,-6,-4,0
IMU,94766,47,739,771,-6,-4,-1
IMU,94776,41,736,757,-5,-3,-2
IMU,94786,31,737,769,-5,-2,-2
IMU,94795,17,735,760,-5,-2,-2
IMU,94805,11,732,769,-5,-2,-2
IMU,94815,13,728,763,-5,-3,-1
IMU,94826,32,729,780,-5,-3,-1
IMU,94835,33,731,768,-5,-3,-1
IMU,94844,45,736,775,-5,-3,-1
IMU,94854,43,741,760,-5,-3,-1
IMU,94864,53,746,770,-5,-3,-1
IMU,94874,46,751,757,-5,-3,-2
IMU,94884,41,749,761,-4,-3,-2
IMU,94893,45,745,757,-5,-3,-2
IMU,94903,33,748,760,-4,-3,-2
IMU,94913,27,752,745,-5,-3,-2
IMU,94922,16,754,740,-4,-3,-1
IMU,94932,10,754,725,-5,-4,-1
IMU,94942,14,750,720,-4,-5,0
IMU,94952,26,749,716,-5,-5,0
IMU,94961,26,744,722,-5,-6,0
IMU,94971,38,743,732,-5,-6,0
IMU,94981,40,729,729,-5,-6,1
IMU,94991,53,728,743,-6,-6,1
IMU,95000,56,722,725,-5,-6,1
IMU,95010,50,732,738,-5,-6,1
IMU,95020,49,735,708,-5,-6,1
IMU,95030,36,751,723,-6,-6,0
IMU,95040,38,751,697,-6,-6,0
IMU,95049,35,758,726,-6,-6,1
IMU,95059,24,755,705,-6,-6,1
IMU,95069,29,752,715,-6,-7,1
IMU,95079,32,750,710,-6,-7,2
IMU,95088,19,758,731,-6,-7,2
IMU,95098,24,750,713,-6,-7,2
IMU,95108,34,753,725,-6,-7,2
IMU,95118,53,750,707,-6,-6,1
IMU,95127,52,753,720,-6,-6,0
IMU,95137,16,749,702,-6,-6,1
IMU,95147,6,751,708,-7,-7,2
IMU,95157,12,746,701,-7,-9,3
IMU,95166,35,743,723,-7,-10,5
IMU,95176,25,738,717,-7,-11,6
IMU,95187,-11,746,723,-7,-12,7
IMU,95196,1,757,694,-8,-13,8
IMU,95206,-100,773,644,-8,-16,10
IMU,95215,48,755,728,-7,-15,11
IMU,95225,-12,790,682,-9,-12,8
IMU,95235,61,759,605,-7,-13,9
IMU,95245,71,759,762,-8,-13,10
IMU,95254,70,745,691,-9,-13,8
IMU,95264,162,716,774,-7,-12,8
IMU,95274,129,725,732,-10,-11,6
IMU,95284,188,743,762,-6,-8,2
IMU,95293,133,751,744,-8,-7,1
IMU,95303,48,775,747,-5,-6,0
IMU,95313,101,755,717,-7,-3,-2
IMU,95323,-29,762,722,-5,-5,-1
IMU,95333,104,752,749,-7,-2,-3
IMU,95342,20,745,741,-4,-1,-3
IMU,95352,19,744,755,-6,0,-4
IMU,95362,48,722,717,-5,0,-4
IMU,95372,38,737,738,-7,-1,-4
IMU,95381,57,739,726,-5,-1,-4
IMU,95391,46,744,712,-6,-1,-3
IMU,95401,21,746,685,-5,-3,-2
IMU,95411,25,735,666,-7,-5,0
IMU,95420,27,738,687,-7,-8,1
IMU,95430,59,741,722,-8,-9,2
IMU,95440,60,738,702,-7,-9,3
IMU,95450,19,744,692,-8,-9,4
IMU,95459,53,746,700,-8,-9,4
IMU,95469,34,750,717,-8,-9,4
IMU,95479,41,755,732,-8,-10,4
IMU,95489,54,748,711,-8,-9,4
IMU,95499,50,752,711,-8,-9,3
IMU,95508,70,750,723,-8,-8,2
IMU,95518,74,751,730,-7,-8,2
IMU,95528,77,753,727,-7,-7,1
IMU,95538,74,759,714,-7,-6,0
IMU,95547,56,759,719,-8,-5,0
IMU,95557,45,760,729,-7,-4,-2
IMU,95567,36,758,726,-7,-4,-2
IMU,95577,20,758,719,-7,-3,-3
IMU,95586,26,759,716,-7,-3,-3
IMU,95596,35,766,725,-6,-2,-4
IMU,95606,41,765,730,-6,-2,-4
IMU,95616,59,762,721,-6,0,-6
IMU,95625,59,758,714,-6,0,-7
IMU,95635,52,755,713,-6,1,-8
IMU,95645,44,754,718,-6,1,-9
IMU,95655,38,752,716,-6,2,-9
IMU,95665,39,748,713,-6,2,-9
IMU,95675,40,749,708,-6,2,-9
IMU,95685,34,746,716,-6,1,-9
IMU,95694,34,748,724,-6,1,-9
IMU,95705,31,749,731,-6,1,-9
IMU,95713,31,750,724,-6,1,-9
IMU,95723,37,752,729,-6,1,-9
IMU,95733,37,760,731,-6,1,-9
IMU,95743,32,765,730,-6,1,-9
IMU,95752,33,771,726,-6,1,-9
IMU,95762,26,766,724,-6,1,-8
IMU,95772,33,772,733,-6,1,-8
IMU,95782,37,772,742,-6,1,-8
IMU,95791,32,768,742,-6,1,-9
IMU,95801,25,766,740,-6,1,-9
IMU,95811,19,763,731,-6,1,-9
IMU,95821,8,763,744,-6,1,-9
IMU,95831,6,764,733,-6,0,-8
IMU,95840,13,763,727,-6,0,-8
IMU,95850,13,760,724,-6,0,-7
IMU,95860,18,759,728,-6,0,-7
IMU,95870,22,758,733,-6,0,-7
IMU,95879,31,752,726,-6,0,-7
IMU,95889,42,751,731,-6,0,-8
IMU,95899,40,756,728,-6,1,-9
IMU,95909,33,760,730,-6,2,-9
IMU,95918,22,759,732,-6,2,-9
IMU,95928,17,757,727,-6,2,-9
IMU,95938,9,756,729,-6,2,-9
IMU,95948,8,761,733,-6,1,-9
IMU,95958,8,766,737,-6,1,-8
IMU,95967,8,766,726,-6,1,-8
IMU,95977,10,771,723,-6,0,-8
IMU,95987,7,773,724,-6,0,-7
IMU,95997,9,776,721,-6,0,-7
IMU,96006,4,774,714,-6,0,-6
IMU,96016,2,773,716,-6,-1,-5
IMU,96026,2,769,719,-6,-1,-4
IMU,96036,3,765,718,-6,-2,-4
IMU,96045,5,760,719,-6,-3,-3
IMU,96055,0,753,714,-6,-4,-2
IMU,96065,-3,756,708,-6,-4,-1
IMU,96075,-5,754,703,-6,-5,-1
IMU,96084,0,758,706,-7,-6,0
IMU,96094,12,758,701,-7,-6,0
IMU,96104,15,758,701,-7,-6,0
IMU,96114,16,762,698,-7,-5,0
IMU,96124,13,759,702,-7,-5,0
IMU,96133,5,759,707,-7,-5,0
IMU,96143,4,757,704,-7,-5,0
IMU,96153,18,758,712,-7,-5,-1
IMU,96163,17,760,705,-7,-5,-1
IMU,96172,12,767,702,-6,-5,-1
IMU,96182,4,772,693,-6,-5,-1
IMU,96192,-2,773,698,-6,-5,-1
IMU,96202,0,774,691,-7,-5,-1
IMU,96211,7,778,699,-6,-5,-1
IMU,96221,9,783,689,-7,-5,-1
IMU,96231,11,787,691,-6,-4,-1
IMU,96241,3,791,688,-7,-4,-2
IMU,96250,0,794,684,-6,-5,-1
IMU,96260,1,797,683,-6,-5,-1
IMU,96270,0,798,680,-6,-5,-1
IMU,96280,-2,803,679,-6,-6,0
IMU,96290,0,809,680,-6,-6,0
IMU,96299,-4,808,676,-6,-6,0
IMU,96309,-6,806,678,-6,-6,0
IMU,96319,-6,803,676,-6,-6,0
IMU,96329,-9,800,671,-6,-6,0
IMU,96338,-15,793,675,-6,-7,0
IMU,96348,-15,791,675,-6,-7,0
IMU,96358,-13,786,677,-6,-7,1
IMU,96368,-8,787,675,-6,-7,1
IMU,96377,-3,786,669,-6,-7,1
IMU,96387,-6,785,673,-6,-7,1
IMU,96397,-5,781,667,-6,-7,0
IMU,96407,0,770,663,-6,-7,0
IMU,96416,-6,770,692,-6,-6,0
IMU,96426,8,768,645,-6,-7,1
IMU,96436,59,764,707,-5,-6,0
IMU,96446,46,770,705,-7,-4,-1
IMU,96456,5,775,635,-5,-4,-2
IMU,96465,40,775,689,-6,-3,-2
IMU,96475,0,789,690,-5,-4,-1
IMU,96485,38,786,679,-6,-4,-2
IMU,96495,157,768,720,-5,-2,-4
IMU,96504,-36,802,686,-6,0,-5
IMU,96514,49,785,657,-5,-2,-4
IMU,96524,-61,806,663,-6,-3,-3
IMU,96534,-44,816,665,-5,-5,-2
IMU,96543,129,814,685,-5,-4,-2
IMU,96553,-48,818,655,-5,-2,-3
