Type,Millis,Data1,Data2,Data3,Data4,Data5,Data6
IMU,48739,203,949,299,-6,-4,0
IMU,48759,199,946,299,-6,-4,0
IMU,48779,201,954,306,-6,-4,0
IMU,48799,194,954,309,-6,-4,0
IMU,48819,200,957,311,-6,-4,0
IMU,48839,207,951,311,-6,-4,1
IMU,48859,206,950,314,-6,-4,1
IMU,48879,213,956,319,-6,-4,1
IMU,48899,212,951,317,-6,-4,1
IMU,48919,214,948,320,-6,-4,0
IMU,48939,212,942,320,-6,-4,0
IMU,48959,206,941,318,-6,-4,0
IMU,48979,204,950,318,-6,-4,0
IMU,48999,205,953,316,-6,-4,0
IMU,49019,204,957,314,-6,-4,0
IMU,49039,208,954,309,-6,-4,0
IMU,49059,212,950,309,-6,-4,0
IMU,49079,216,953,304,-6,-4,0
IMU,49099,217,950,304,-6,-4,0
IMU,49119,209,951,304,-6,-4,0
IMU,49139,201,949,301,-6,-4,0
IMU,49159,196,948,300,-6,-4,0
IMU,49179,198,957,299,-6,-4,0
IMU,49199,203,958,303,-6,-4,0
IMU,49219,209,952,305,-6,-4,0
IMU,49239,210,947,306,-6,-4,1
IMU,49259,211,951,307,-6,-4,1
IMU,49279,210,959,314,-6,-4,1
IMU,49299,208,957,312,-6,-4,1
IMU,49319,204,950,316,-6,-4,0
IMU,49339,200,942,313,-6,-4,1
IMU,49359,202,943,316,-6,-4,1
IMU,49379,203,951,320,-6,-4,1
IMU,49399,203,952,318,-6,-4,1
IMU,49419,211,954,314,-6,-4,1
IMU,49439,214,954,318,-6,-4,0
IMU,49459,224,951,315,-6,-4,0
IMU,49479,214,948,311,-6,-4,1
IMU,49499,211,950,310,-6,-4,1
IMU,49519,206,954,304,-6,-4,0
IMU,49539,198,948,302,-6,-4,0
IMU,49559,200,954,305,-6,-4,1
IMU,49579,200,952,302,-6,-4,1
IMU,49599,206,957,302,-6,-4,1
IMU,49619,217,961,303,-6,-5,1
IMU,49639,215,952,301,-6,-4,1
IMU,49659,214,950,302,-6,-4,1
IMU,49679,221,948,301,-6,-4,1
IMU,49699,209,948,300,-6,-4,1
IMU,49719,209,949,306,-6,-4,1
IMU,49739,200,951,306,-6,-4,1
IMU,49759,205,952,311,-6,-4,1
IMU,49779,211,951,308,-6,-4,1
IMU,49799,216,955,307,-6,-4,1
IMU,49819,209,957,310,-6,-5,1
IMU,49839,221,950,310,-6,-4,1
IMU,49859,213,951,307,-6,-4,1
IMU,49879,214,948,308,-6,-4,1
IMU,49899,212,948,312,-6,-4,1
IMU,49919,208,953,313,-6,-4,1
IMU,49939,211,947,311,-6,-4,1
IMU,49959,217,951,314,-6,-4,1
IMU,49979,214,947,316,-6,-4,1
IMU,49999,217,944,317,-6,-4,1
IMU,50019,217,943,316,-6,-4,0
IMU,50039,219,944,314,-6,-4,0
IMU,50059,221,950,314,-6,-4,0
IMU,50079,213,955,315,-6,-4,0
IMU,50099,209,963,313,-6,-4,0
IMU,50119,213,960,313,-6,-4,0
IMU,50139,208,947,309,-6,-4,0
IMU,50159,216,947,288,-6,-4,0
IMU,50179,211,937,284,-6,-4,0
IMU,50199,217,946,294,-6,-4,0
IMU,50219,215,952,305,-6,-4,0
IMU,50239,211,955,305,-6,-4,0
IMU,50259,213,965,315,-6,-4,0
IMU,50279,215,953,316,-6,-4,0
IMU,50299,212,957,327,-6,-4,0
IMU,50319,214,950,320,-6,-4,0
IMU,50339,207,946,316,-6,-4,1
IMU,50359,205,944,314,-6,-4,0
IMU,50379,202,942,315,-6,-4,0
IMU,50399,205,949,311,-6,-4,1
IMU,50419,209,950,309,-6,-4,1
IMU,50439,206,958,308,-6,-5,2
IMU,50459,199,963,308,-6,-5,2
IMU,50479,202,957,307,-6,-5,3
IMU,50499,205,951,303,-6,-5,3
IMU,50519,218,941,297,-6,-5,3
IMU,50539,223,939,295,-6,-5,3
IMU,50559,219,944,298,-6,-5,3
IMU,50579,223,954,298,-6,-5,3
IMU,50599,226,961,306,-6,-5,2
IMU,50619,226,961,309,-6,-5,2
IMU,50639,227,955,305,-6,-4,1
IMU,50659,242,943,307,-6,-4,1
IMU,50679,230,944,308,-6,-4,1
IMU,50699,231,945,311,-6,-4,1
IMU,50719,222,949,313,-6,-4,0
IMU,50739,227,948,314,-6,-4,0
IMU,50759,236,947,313,-6,-4,-1
IMU,50779,229,952,314,-6,-3,-1
IMU,50799,230,950,314,-6,-3,-2
IMU,50819,225,949,319,-6,-3,-2
IMU,50839,216,951,312,-6,-3,-2
IMU,50859,217,947,312,-6,-3,-2
IMU,50879,212,945,311,-6,-3,-3
IMU,50899,208,944,303,-6,-3,-3
IMU,50919,218,945,302,-6,-3,-3
IMU,50939,208,946,305,-6,-3,-3
IMU,50959,211,956,306,-6,-3,-3
IMU,50979,201,955,305,-6,-3,-2
IMU,50999,198,959,314,-6,-3,-2
IMU,51019,206,954,305,-6,-3,-2
IMU,51039,196,950,302,-6,-4,-1
IMU,51059,200,954,306,-6,-4,-1
IMU,51079,195,942,305,-6,-4,0
IMU,51099,201,946,304,-6,-4,0
IMU,51119,198,965,309,-6,-4,0
IMU,51139,193,958,307,-6,-4,0
IMU,51159,192,952,305,-6,-4,1
IMU,51179,195,954,308,-6,-5,2
IMU,51199,203,955,309,-6,-4,2
IMU,51219,197,948,308,-6,-5,2
IMU,51239,203,944,307,-6,-5,2
IMU,51259,209,949,306,-6,-5,3
IMU,51279,212,946,308,-6,-5,3
IMU,51299,210,942,309,-6,-5,2
IMU,51319,207,950,313,-6,-5,2
IMU,51339,209,956,314,-6,-5,3
IMU,51359,212,952,318,-6,-5,2
IMU,51379,221,955,317,-6,-5,2
IMU,51399,222,952,316,-6,-5,2
IMU,51419,218,954,317,-6,-5,2
IMU,51439,220,950,310,-6,-5,2
IMU,51459,220,946,311,-6,-4,1
IMU,51479,214,948,306,-6,-4,1
IMU,51499,211,945,300,-6,-4,1
IMU,51519,212,951,302,-6,-4,1
IMU,51539,211,956,300,-6,-4,1
IMU,51559,213,953,298,-6,-4,1
IMU,51579,212,958,300,-6,-4,1
IMU,51599,209,955,299,-6,-5,2
IMU,51619,202,959,302,-6,-5,2
IMU,51639,203,950,300,-6,-5,3
IMU,51659,198,947,301,-6,-5,3
IMU,51679,199,940,304,-6,-5,3
IMU,51699,207,944,307,-6,-5,4
IMU,51719,218,952,314,-6,-5,4
IMU,51739,222,954,316,-6,-5,4
IMU,51759,228,954,316,-6,-5,4
IMU,51779,228,951,314,-6,-5,4
IMU,51799,232,956,317,-6,-5,3
IMU,51819,228,950,317,-6,-5,3
IMU,51839,230,940,315,-6,-5,3
IMU,51859,220,939,310,-6,-5,3
IMU,51879,225,943,313,-6,-5,2
IMU,51899,222,941,312,-6,-5,2
IMU,51919,228,950,314,-6,-5,2
IMU,51939,234,951,313,-6,-4,1
IMU,51959,235,950,313,-6,-4,1
IMU,51979,235,953,311,-6,-4,1
IMU,51999,237,956,305,-6,-4,0
IMU,52019,233,959,305,-6,-4,0
IMU,52039,227,941,302,-6,-4,0
IMU,52059,229,941,300,-6,-4,0
IMU,52079,226,950,304,-6,-4,0
IMU,52099,217,945,300,-6,-4,0
IMU,52119,214,953,300,-6,-4,0
IMU,52139,219,960,299,-6,-4,0
IMU,52159,223,958,307,-6,-4,0
IMU,52179,230,957,312,-6,-4,0
IMU,52199,234,958,316,-6,-4,0
IMU,52219,206,944,311,-6,-4,0
IMU,52239,225,950,315,-6,-4,0
IMU,52259,210,956,313,-6,-4,0
IMU,52279,205,939,310,-6,-4,0
IMU,52299,218,933,311,-6,-4,0
IMU,52319,218,944,313,-6,-4,1
IMU,52339,229,952,316,-6,-4,1
IMU,52359,217,941,312,-6,-4,1
IMU,52379,228,952,317,-6,-4,0
IMU,52399,235,948,315,-6,-4,0
IMU,52419,230,945,311,-6,-4,0
IMU,52439,233,939,307,-6,-4,0
IMU,52459,220,942,308,-6,-4,0
IMU,52479,216,956,311,-6,-4,0
IMU,52499,214,945,306,-6,-4,0
IMU,52519,221,956,310,-6,-4,0
IMU,52539,219,943,303,-6,-4,0
IMU,52559,227,943,300,-6,-4,0
IMU,52579,238,949,303,-6,-4,0
IMU,52599,229,947,302,-6,-4,0
IMU,52619,230,960,304,-6,-4,0
IMU,52639,216,944,301,-6,-4,0
IMU,52659,225,957,304,-6,-4,0
IMU,52679,219,950,306,-6,-4,0
IMU,52699,218,944,314,-6,-4,0
IMU,52719,217,951,315,-6,-4,0
IMU,52739,219,944,313,-6,-4,0
IMU,52759,223,953,313,-6,-4,0
IMU,52779,221,949,315,-6,-4,0
IMU,52799,219,950,310,-6,-4,0
IMU,52819,215,948,310,-6,-4,0
IMU,52839,216,949,310,-6,-4,0
IMU,52859,213,952,311,-6,-4,0
IMU,52879,206,951,308,-6,-4,0
IMU,52899,213,952,311,-6,-4,0
IMU,52919,212,948,311,-6,-4,0
IMU,52939,221,944,311,-6,-4,0
IMU,52959,216,943,311,-6,-4,0
IMU,52979,223,949,312,-6,-4,1
IMU,52999,216,949,311,-6,-4,1
IMU,53019,220,955,314,-6,-4,0
IMU,53039,214,952,311,-6,-4,0
IMU,53059,215,947,307,-6,-4,1
IMU,53079,215,950,308,-6,-4,1
IMU,53099,219,947,305,-6,-4,1
IMU,53119,222,951,303,-6,-4,1
IMU,53139,227,948,302,-6,-4,0
IMU,53159,225,951,305,-6,-4,0
IMU,53179,231,951,306,-6,-4,0
IMU,53199,226,950,305,-6,-4,0
IMU,53219,227,949,305,-6,-4,0
IMU,53239,221,947,301,-6,-4,0
IMU,53259,220,950,307,-6,-4,0
IMU,53279,221,957,309,-6,-4,0
IMU,53299,221,956,309,-6,-4,0
IMU,53319,224,956,308,-6,-4,0
IMU,53339,224,949,309,-6,-4,0
IMU,53359,223,946,309,-6,-4,-1
IMU,53379,218,947,307,-6,-4,-1
IMU,53399,217,949,307,-6,-4,-1
IMU,53419,214,948,311,-6,-4,-1
IMU,53439,215,949,313,-6,-4,-1
IMU,53459,213,951,313,-6,-4,-1
IMU,53479,212,951,313,-6,-4,-1
IMU,53499,215,949,316,-6,-4,-1
IMU,53519,215,948,314,-6,-4,-1
IMU,53539,215,942,315,-6,-4,-1
IMU,53559,214,943,316,-6,-4,-1
IMU,53579,216,950,316,-6,-4,-1
IMU,53599,209,955,313,-6,-4,-1
IMU,53619,209,956,312,-6,-4,-1
IMU,53639,206,955,310,-6,-4,-1
IMU,53659,209,952,312,-6,-4,-1
IMU,53679,207,952,311,-6,-4,0
IMU,53699,202,949,307,-6,-4,0
IMU,53719,200,949,311,-6,-4,0
IMU,53739,198,949,310,-6,-4,0
IMU,53759,197,951,308,-6,-4,0
IMU,53779,200,947,303,-6,-4,1
IMU,53799,204,944,300,-6,-4,1
IMU,53819,209,946,297,-6,-4,2
IMU,53839,216,950,304,-6,-4,1
IMU,53859,219,958,308,-6,-4,1
IMU,53879,221,952,305,-6,-4,0
IMU,53899,229,955,310,-6,-4,0
IMU,53919,234,960,313,-6,-4,0
IMU,53939,238,956,312,-6,-4,-1
IMU,53959,232,953,307,-6,-3,-2
IMU,53979,223,954,304,-6,-3,-2
IMU,53999,221,952,305,-6,-3,-3
IMU,54019,211,950,304,-6,-3,-3
IMU,54039,209,951,311,-6,-3,-4
IMU,54059,205,944,310,-6,-3,-4
IMU,54079,204,946,310,-6,-3,-4
IMU,54099,206,949,313,-6,-3,-4
IMU,54119,208,956,313,-6,-3,-4
IMU,54139,202,964,317,-5,-3,-4
IMU,54159,201,961,311,-5,-3,-4
IMU,54179,195,957,308,-6,-3,-3
IMU,54199,188,957,308,-6,-3,-3
IMU,54219,185,950,307,-6,-3,-3
IMU,54239,173,943,301,-6,-3,-2
IMU,54259,177,942,303,-6,-3,-1
IMU,54279,181,944,302,-6,-4,-1
IMU,54299,186,951,306,-6,-4,0
IMU,54319,188,960,308,-6,-4,0
IMU,54339,190,969,310,-6,-4,0
IMU,54359,189,969,313,-6,-4,0
IMU,54379,186,959,310,-6,-4,1
IMU,54399,184,952,312,-6,-4,1
IMU,54419,183,943,315,-6,-5,2
IMU,54439,187,939,317,-6,-5,2
IMU,54459,188,940,317,-6,-5,2
IMU,54479,192,947,317,-6,-5,2
IMU,54499,198,961,320,-6,-5,2
IMU,54519,204,965,320,-6,-5,2
IMU,54539,207,963,321,-6,-5,2
IMU,54559,206,958,312,-6,-5,2
IMU,54579,201,948,302,-6,-5,2
IMU,54599,198,947,295,-6,-5,2
IMU,54619,194,943,288,-6,-5,3
IMU,54639,195,951,288,-6,-5,3
IMU,54659,200,958,293,-6,-5,2
IMU,54679,202,961,292,-6,-5,3
IMU,54699,208,965,297,-6,-5,3
IMU,54719,215,962,302,-6,-5,3
IMU,54739,212,954,305,-6,-5,3
IMU,54759,209,950,314,-6,-5,2
IMU,54779,204,940,311,-6,-5,2
IMU,54799,197,942,316,-6,-5,2
IMU,54819,198,943,319,-6,-5,2
IMU,54839,199,950,324,-6,-5,2
IMU,54859,207,953,326,-6,-5,2
IMU,54879,212,953,328,-6,-5,2
IMU,54899,212,959,329,-6,-5,2
IMU,54919,214,954,326,-6,-5,2
IMU,54939,216,947,319,-6,-5,2
IMU,54959,210,943,314,-6,-5,2
IMU,54979,202,945,311,-6,-5,2
IMU,54999,198,949,303,-6,-5,2
IMU,55019,197,952,303,-6,-5,2
IMU,55039,203,960,294,-6,-5,2
IMU,55059,210,960,292,-6,-5,2
IMU,55079,214,962,293,-6,-5,3
IMU,55099,215,958,291,-6,-5,3
IMU,55119,219,951,287,-6,-5,3
IMU,55139,216,953,295,-6,-5,3
IMU,55159,210,952,294,-6,-5,3
IMU,55179,207,952,298,-6,-5,3
IMU,55199,209,953,302,-6,-5,3
IMU,55219,214,952,308,-6,-5,3
IMU,55239,213,950,314,-6,-5,3
IMU,55259,216,950,318,-6,-5,3
IMU,55279,220,950,322,-6,-5,3
IMU,55299,225,949,319,-6,-5,3
IMU,55319,228,946,325,-6,-5,2
IMU,55339,225,943,322,-6,-5,2
IMU,55359,225,948,322,-6,-4,2
IMU,55379,221,948,320,-6,-4,2
IMU,55399,216,948,320,-6,-4,1
IMU,55419,214,947,315,-6,-4,1
IMU,55439,214,946,312,-6,-4,1
IMU,55459,218,948,309,-6,-4,1
IMU,55479,227,949,306,-6,-4,1
IMU,55499,227,952,303,-6,-4,1
IMU,55519,228,953,302,-6,-4,1
IMU,55539,228,956,303,-6,-4,0
IMU,55559,227,953,299,-6,-4,0
IMU,55579,224,950,299,-6,-4,0
IMU,55599,222,951,298,-6,-4,0
IMU,55619,218,948,299,-6,-4,0
IMU,55639,220,948,300,-6,-4,0
IMU,55659,223,946,303,-6,-4,0
IMU,55679,231,948,308,-6,-4,0
IMU,55699,230,953,309,-6,-4,0
IMU,55719,228,955,314,-6,-4,0
IMU,55739,227,954,312,-6,-4,-1
IMU,55759,220,949,314,-6,-4,-1
IMU,55779,215,950,313,-6,-4,-1
IMU,55799,213,948,313,-6,-4,-1
IMU,55819,213,943,310,-6,-4,-1
IMU,55839,212,942,307,-6,-4,-1
IMU,55859,216,950,309,-6,-4,-1
IMU,55879,214,952,309,-6,-4,-1
IMU,55899,214,956,309,-6,-4,-1
IMU,55919,216,956,312,-6,-4,-1
IMU,55939,213,950,311,-6,-4,0
IMU,55959,208,950,306,-6,-4,0
IMU,55979,204,949,307,-6,-4,0
IMU,55999,203,947,306,-6,-4,0
IMU,56019,208,944,304,-6,-4,0
IMU,56039,212,945,306,-6,-4,0
IMU,56059,216,951,306,-6,-4,0
IMU,56079,218,956,309,-6,-4,0
IMU,56099,220,958,311,-6,-4,0
IMU,56119,217,956,314,-6,-4,0
GPS,58885,59.361477,18.049730,0.00,4.46,9
GPS,59136,59.361477,18.049730,0.00,4.46,9
GPS,59191,59.361477,18.049730,0.00,4.46,9
GPS,59247,59.361477,18.049730,0.00,4.46,9
GPS,59295,59.361477,18.049730,0.00,4.46,9
GPS,59371,59.361477,18.049730,0.00,4.46,9
GPS,59443,59.361477,18.049730,0.00,4.46,9
GPS,59502,59.361477,18.049730,0.00,4.46,9
GPS,59572,59.361477,18.049730,0.00,4.46,9
GPS,59649,59.361477,18.049730,0.00,4.46,9
GPS,59688,59.361477,18.049730,0.00,4.46,9
GPS,59728,59.361477,18.049730,0.00,4.46,9
GPS,59760,59.361477,18.049730,0.00,4.46,9
GPS,60135,59.361477,18.049730,0.00,4.48,9
GPS,60190,59.361477,18.049730,0.00,4.48,9
GPS,60247,59.361477,18.049730,0.00,4.48,9
GPS,60294,59.361477,18.049730,0.00,4.48,9
GPS,60369,59.361477,18.049730,0.00,4.48,9
GPS,60442,59.361477,18.049730,0.00,4.48,9
GPS,60501,59.361477,18.049730,0.00,4.48,9
GPS,60571,59.361477,18.049730,0.00,4.48,9
GPS,60648,59.361477,18.049730,0.00,4.48,9
GPS,60687,59.361477,18.049730,0.00,4.48,9
GPS,60727,59.361477,18.049730,0.00,4.48,9
GPS,60759,59.361477,18.049730,0.00,4.48,9
IMU,58885,179,950,308,-6,-3,-5
IMU,58905,175,950,304,-5,-3,-5
IMU,58925,172,949,304,-6,-3,-5
IMU,58945,163,953,303,-6,-3,-4
IMU,58965,170,975,303,-6,-3,-3
IMU,58985,178,974,302,-6,-3,-3
IMU,59005,171,967,299,-6,-3,-3
IMU,59025,164,955,297,-6,-3,-2
IMU,59045,164,948,301,-6,-4,-1
IMU,59065,166,953,301,-6,-4,0
IMU,59085,167,951,303,-6,-4,0
IMU,59105,157,945,305,-6,-4,0
IMU,59125,149,947,309,-6,-4,0
IMU,59145,157,956,313,-6,-5,2
IMU,59165,160,966,317,-6,-5,2
IMU,59185,168,964,322,-6,-5,2
IMU,59205,167,954,317,-6,-5,2
IMU,59225,175,950,318,-6,-5,3
IMU,59245,183,947,320,-6,-5,3
IMU,59265,196,942,313,-6,-5,3
IMU,59285,182,946,311,-6,-5,3
IMU,59305,170,958,310,-6,-5,3
IMU,59325,175,964,305,-6,-5,3
IMU,59345,185,972,300,-6,-5,3
IMU,59365,184,968,299,-6,-5,3
IMU,59385,183,958,294,-6,-5,3
IMU,59405,182,957,295,-6,-5,3
IMU,59425,191,949,293,-6,-5,4
IMU,59445,197,945,293,-6,-5,3
IMU,59465,188,948,298,-6,-5,2
IMU,59485,188,954,304,-6,-5,2
IMU,59505,198,967,311,-6,-5,2
IMU,59525,196,968,311,-6,-4,2
IMU,59545,193,968,313,-6,-4,1
IMU,59565,184,958,311,-6,-4,1
IMU,59585,179,945,314,-6,-4,1
IMU,59605,185,945,312,-6,-4,1
IMU,59625,188,943,307,-6,-4,1
IMU,59645,188,937,310,-6,-4,1
IMU,59665,192,954,311,-6,-4,1
IMU,59685,192,963,315,-6,-4,1
IMU,59705,207,970,317,-6,-4,0
IMU,59725,198,962,318,-6,-4,0
IMU,59745,194,949,310,-6,-4,0
IMU,59765,191,945,312,-6,-4,0
IMU,59785,185,943,310,-6,-4,0
IMU,59805,181,944,309,-6,-4,0
IMU,59825,182,949,310,-6,-4,0
IMU,59845,186,956,308,-6,-4,0
IMU,59865,190,971,309,-6,-4,0
IMU,59885,195,976,310,-6,-4,0
IMU,59905,187,968,307,-6,-4,0
IMU,59925,181,957,306,-6,-4,0
IMU,59945,170,945,298,-6,-4,0
IMU,59965,169,944,298,-6,-4,1
IMU,59985,171,944,296,-6,-4,1
IMU,60005,171,951,297,-6,-5,2
IMU,60025,175,959,296,-6,-5,2
IMU,60045,171,961,301,-6,-5,3
IMU,60065,178,972,306,-6,-5,4
IMU,60085,178,965,307,-6,-5,4
IMU,60105,181,956,310,-6,-5,5
IMU,60125,173,941,311,-6,-5,5
IMU,60145,173,938,308,-6,-6,6
IMU,60165,173,944,315,-6,-6,7
IMU,60185,181,954,316,-6,-6,7
IMU,60205,188,961,319,-6,-6,7
IMU,60225,197,959,321,-7,-6,8
IMU,60245,201,961,321,-7,-6,8
IMU,60265,208,960,318,-7,-6,8
IMU,60285,217,960,313,-6,-6,8
IMU,60305,205,940,306,-6,-6,7
IMU,60325,199,927,299,-6,-6,7
IMU,60345,216,937,301,-6,-6,7
IMU,60365,212,948,302,-6,-6,7
IMU,60385,214,957,299,-6,-6,6
IMU,60405,222,961,300,-6,-6,6
IMU,60425,226,963,303,-7,-6,6
IMU,60445,226,974,307,-6,-5,5
IMU,60465,239,964,302,-6,-5,4
IMU,60485,237,954,304,-6,-5,3
IMU,60505,240,933,301,-6,-5,3
IMU,60525,228,933,299,-6,-5,2
IMU,60545,229,944,306,-6,-5,2
IMU,60565,222,945,309,-6,-4,1
IMU,60585,211,948,311,-6,-4,0
IMU,60605,214,950,309,-6,-4,0
IMU,60625,222,957,315,-6,-4,0
IMU,60645,222,961,315,-6,-4,0
IMU,60665,231,961,318,-6,-4,0
IMU,60685,232,949,316,-6,-4,0
IMU,60705,227,939,313,-6,-4,-1
IMU,60725,230,947,312,-6,-3,-1
IMU,60745,216,946,312,-6,-3,-1
IMU,60765,209,949,312,-6,-4,-1
IMU,60785,197,945,311,-6,-4,-1
IMU,60805,199,948,314,-6,-4,-1
IMU,60825,208,956,315,-6,-4,-1
IMU,60845,209,958,310,-6,-4,-1
IMU,60865,225,956,317,-6,-4,-1
IMU,60885,225,947,311,-6,-4,-1
IMU,60905,214,947,301,-6,-4,-1
IMU,60925,197,947,299,-6,-3,-1
IMU,60945,200,952,302,-6,-3,-1
IMU,60965,195,953,295,-6,-4,-1
IMU,60985,197,959,299,-6,-4,0
IMU,61005,199,957,296,-6,-4,0
IMU,61025,211,957,296,-6,-4,0
IMU,61045,214,977,309,-6,-4,0
IMU,61065,215,957,297,-6,-4,0
IMU,61085,221,936,298,-6,-4,0
IMU,61105,194,937,297,-6,-4,0
IMU,61125,191,941,298,-6,-4,1
IMU,61145,178,966,312,-6,-5,2
IMU,61165,175,960,309,-6,-5,2
IMU,61185,179,952,315,-6,-5,3
IMU,61205,203,952,319,-6,-5,3
IMU,61225,213,946,325,-6,-5,3
IMU,61245,240,951,332,-6,-5,3
IMU,61265,231,939,329,-6,-5,2
IMU,61285,229,936,327,-6,-5,2
IMU,61305,210,945,328,-6,-4,2
IMU,61325,196,942,315,-6,-4,2
IMU,61345,200,957,318,-6,-4,1
IMU,61365,191,953,313,-6,-5,2
IMU,61385,195,952,308,-6,-5,3
IMU,61405,227,942,299,-6,-5,3
IMU,61425,224,941,296,-6,-5,2
IMU,61445,234,961,298,-6,-5,1
IMU,61465,227,954,296,-6,-4,1
IMU,61485,230,950,292,-6,-4,1
IMU,61505,220,957,289,-6,-4,1
IMU,61525,201,961,289,-6,-4,1
IMU,61545,183,962,288,-6,-5,2
IMU,61565,203,958,293,-6,-5,2
IMU,61585,207,950,293,-6,-5,2
IMU,61605,226,946,303,-6,-5,2
IMU,61625,231,942,310,-6,-5,2
IMU,61645,244,954,319,-6,-5,2
IMU,61665,237,951,319,-6,-4,1
IMU,61685,227,950,319,-6,-4,1
IMU,61705,216,958,322,-6,-4,0
IMU,61725,213,956,323,-6,-4,1
IMU,61745,206,953,325,-6,-4,0
IMU,61765,211,940,318,-6,-4,0
IMU,61785,214,939,320,-6,-4,0
IMU,61805,224,943,325,-6,-4,0
IMU,61825,239,948,323,-6,-4,0
IMU,61845,240,956,318,-6,-4,0
IMU,61865,231,956,311,-6,-4,-1
IMU,61885,225,957,306,-6,-4,-1
IMU,61905,215,961,304,-6,-4,-1
IMU,61925,214,958,296,-6,-4,-1
IMU,61945,207,950,294,-6,-4,-1
IMU,61965,210,945,291,-6,-4,-1
IMU,61985,218,940,294,-6,-4,-1
IMU,62005,225,950,298,-6,-4,-1
IMU,62025,223,955,298,-6,-4,-1
IMU,62045,222,959,308,-6,-4,-1
IMU,62065,216,962,307,-6,-3,-1
IMU,62085,213,956,313,-6,-3,-1
IMU,62105,208,956,309,-6,-3,-1
IMU,62125,199,949,313,-6,-4,-1
IMU,62145,200,946,312,-6,-4,0
IMU,62165,201,941,311,-6,-4,0
IMU,62185,205,942,307,-6,-4,0
IMU,62205,211,947,316,-6,-4,0
IMU,62225,213,948,319,-6,-4,0
IMU,62245,214,953,316,-6,-4,0
IMU,62265,214,954,317,-6,-4,0
IMU,62285,206,957,314,-6,-4,0
IMU,62305,203,956,312,-6,-4,0
IMU,62325,203,954,305,-6,-4,0
IMU,62345,204,950,306,-6,-4,0
IMU,62365,204,943,303,-6,-4,0
IMU,62385,209,944,302,-6,-4,0
IMU,62405,209,948,303,-6,-4,0
IMU,62425,216,954,304,-6,-4,0
IMU,62445,207,955,304,-6,-4,0
IMU,62465,207,957,304,-6,-4,0
IMU,62485,206,957,305,-6,-4,1
IMU,62505,204,955,305,-6,-4,1
IMU,62525,204,953,308,-6,-4,1
IMU,62545,205,943,307,-6,-4,1
IMU,62565,203,944,307,-6,-4,1
IMU,62585,207,949,311,-6,-5,2
IMU,62605,206,952,311,-6,-4,1
IMU,62625,207,954,312,-6,-4,2
IMU,62645,207,957,311,-6,-5,2
IMU,62665,207,957,313,-6,-5,2
IMU,62685,207,956,312,-6,-5,3
IMU,62705,206,955,305,-6,-5,3
IMU,62725,205,946,305,-6,-5,3
IMU,62745,212,944,302,-6,-5,3
IMU,62765,211,943,304,-6,-5,3
IMU,62785,216,946,307,-6,-5,3
IMU,62805,218,952,306,-6,-5,3
IMU,62825,218,955,306,-6,-5,3
IMU,62845,214,955,305,-6,-5,3
IMU,62865,220,955,308,-6,-5,3
IMU,62885,216,954,305,-6,-5,3
IMU,62905,220,950,308,-6,-5,3
IMU,62925,218,945,308,-6,-5,4
IMU,62945,220,945,311,-6,-5,4
IMU,62965,222,948,313,-6,-5,3
IMU,62985,229,951,317,-6,-5,3
IMU,63005,236,950,319,-6,-5,2
IMU,63025,242,947,319,-6,-5,2
IMU,63045,236,944,320,-6,-4,1
IMU,63065,237,947,319,-6,-4,1
IMU,63085,230,950,316,-6,-4,0
IMU,63105,223,949,313,-6,-4,0
IMU,63125,223,948,309,-6,-4,0
IMU,63145,224,944,306,-6,-4,0
IMU,63165,224,946,301,-6,-4,0
IMU,63185,227,954,302,-6,-4,0
IMU,63205,223,953,301,-6,-4,0
IMU,63225,226,955,299,-6,-4,0
IMU,63245,228,950,296,-6,-4,0
IMU,63265,219,955,294,-6,-4,0
IMU,63285,208,952,300,-6,-4,0
IMU,63305,222,954,300,-6,-4,0
IMU,63325,214,946,299,-6,-4,1
IMU,63345,230,948,305,-6,-4,0
IMU,63365,221,949,309,-6,-4,0
IMU,63385,233,950,312,-6,-4,0
IMU,63405,235,946,313,-6,-4,0
IMU,63425,231,945,316,-6,-4,0
IMU,63445,228,949,318,-6,-4,0
IMU,63465,225,950,317,-6,-4,0
IMU,63485,223,951,318,-6,-4,0
IMU,63505,217,947,313,-6,-4,-1
IMU,63525,223,945,311,-6,-4,-1
IMU,63545,218,940,313,-6,-4,-1
IMU,63565,230,950,316,-6,-4,-1
IMU,63585,224,951,313,-6,-3,-1
IMU,63605,224,952,312,-6,-3,-2
IMU,63625,220,950,309,-6,-3,-2
IMU,63645,216,952,306,-6,-3,-2
IMU,63665,215,953,302,-6,-3,-2
IMU,63685,207,948,300,-6,-3,-2
IMU,63705,206,950,299,-6,-4,-1
IMU,63725,203,947,296,-6,-4,-1
IMU,63745,209,951,302,-6,-4,-1
IMU,63765,204,956,303,-6,-4,0
IMU,63785,209,958,305,-6,-4,0
IMU,63805,203,957,307,-6,-4,0
IMU,63825,205,956,308,-6,-4,0
IMU,63845,198,952,309,-6,-4,1
IMU,63865,197,950,308,-6,-5,2
IMU,63885,194,945,307,-6,-5,2
IMU,63905,195,943,311,-6,-5,3
IMU,63925,200,945,312,-6,-5,4
IMU,63945,206,946,315,-6,-5,4
IMU,63965,214,952,317,-6,-5,5
IMU,63985,218,952,316,-6,-5,5
IMU,64005,222,952,316,-6,-5,5
